YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW33,2237,983
2024-02,WEEKDAY,9,TRAIN,EW33,2779,3828
2024-02,WEEKDAY,19,TRAIN,PE2,3607,13249
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1545,2929
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2080,2375
2024-02,WEEKDAY,14,TRAIN,SW2,3449,4703
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS16,16163,22187
2024-02,WEEKDAY,19,TRAIN,NS16,47663,97508
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2735,804
2024-02,WEEKDAY,10,TRAIN,PW5,2785,1344
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,EW9,203,752
2024-02,WEEKDAY,0,TRAIN,EW9,449,1478
2024-02,WEEKDAY,12,TRAIN,DT20,6248,5101
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT20,2869,2655
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,PE7,139,1345
2024-02,WEEKDAY,23,TRAIN,PE7,242,2227
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NS20,12949,6458
2024-02,WEEKDAY,20,TRAIN,NS20,44805,15951
2024-02,WEEKDAY,15,TRAIN,CC3,8726,5948
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,CC3,5037,4311
2024-02,WEEKDAY,21,TRAIN,CC16,4054,6668
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1259,2685
2024-02,WEEKDAY,13,TRAIN,NS7,15975,14783
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NS7,10769,9251
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1266,1252
2024-02,WEEKDAY,15,TRAIN,BP11,2180,3088
2024-02,WEEKDAY,15,TRAIN,EW33,3005,2010
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2298,1383
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT5,912,3359
2024-02,WEEKDAY,23,TRAIN,DT5,2354,7559
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT17,3207,3964
2024-02,WEEKDAY,18,TRAIN,DT17,126406,11491
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1079,1099
2024-02,WEEKDAY,15,TRAIN,SW7,1948,2862
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW4,825,59
2024-02,WEEKDAY,5,TRAIN,EW4,4038,512
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2402,2610
2024-02,WEEKDAY,19,TRAIN,CC16,10330,12887
2024-02,WEEKDAY,7,TRAIN,EW4,38580,42268
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW4,5376,4254
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC12,750,2300
2024-02,WEEKDAY,22,TRAIN,CC12,1317,5653
2024-02,WEEKDAY,9,TRAIN,CC3,1985,18127
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC3,656,5154
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2303,302
2024-02,WEEKDAY,5,TRAIN,EW2/DT32,13458,1988
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,26549,28816
2024-02,WEEKDAY,16,TRAIN,NS9/TE2,48521,76190
2024-02,WEEKDAY,7,TRAIN,NS7,61023,40248
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS7,14880,11590
2024-02,WEEKDAY,21,TRAIN,NS24/NE6/CC1,56882,15106
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,19323,7097
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NS5,7550,1970
2024-02,WEEKDAY,6,TRAIN,NS5,63567,17077
2024-02,WEEKDAY,0,TRAIN,DT30,33,984
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,DT30,17,468
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW28,11790,9221
2024-02,WEEKDAY,15,TRAIN,EW28,19572,17664
2024-02,WEEKDAY,8,TRAIN,SE3,9604,1284
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1506,416
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7659,6798
2024-02,WEEKDAY,15,TRAIN,NS8,16219,15020
2024-02,WEEKDAY,12,TRAIN,BP7,761,909
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,BP7,320,466
2024-02,WEEKDAY,0,TRAIN,NS17/CC15,703,2498
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,330,1230
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1070,685
2024-02,WEEKDAY,11,TRAIN,PE4,1580,1001
2024-02,WEEKDAY,14,TRAIN,NE5,11621,12294
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NE5,5623,6249
2024-02,WEEKDAY,15,TRAIN,EW16/NE3/TE17,35235,22441
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,11151,7956
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,TE4,1618,1751
2024-02,WEEKDAY,9,TRAIN,TE4,3929,4006
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1017,1017
2024-02,WEEKDAY,17,TRAIN,PW1,2872,2756
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT6,261,968
2024-02,WEEKDAY,23,TRAIN,DT6,701,2386
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,CG2,17552,15655
2024-02,WEEKDAY,15,TRAIN,CG2,31098,19980
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW6,5498,5562
2024-02,WEEKDAY,13,TRAIN,EW6,9171,10447
2024-02,WEEKDAY,10,TRAIN,NS14,34649,14705
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS14,16564,9590
2024-02,WEEKDAY,11,TRAIN,TE18,7160,13158
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE18,3771,5873
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PW3,744,936
2024-02,WEEKDAY,19,TRAIN,PW3,1896,2763
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS19,8310,5343
2024-02,WEEKDAY,7,TRAIN,NS19,58282,48291
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW19,7662,7810
2024-02,WEEKDAY,16,TRAIN,EW19,15870,17982
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1520,1673
2024-02,WEEKDAY,8,TRAIN,EW31,2629,18952
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,772,132
2024-02,WEEKDAY,5,TRAIN,EW12/DT14,5771,1044
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,PE4,689,542
2024-02,WEEKDAY,9,TRAIN,PE4,2013,794
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,PE1,441,1881
2024-02,WEEKDAY,22,TRAIN,PE1,667,4124
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,PE2,240,1639
2024-02,WEEKDAY,23,TRAIN,PE2,338,3493
2024-02,WEEKDAY,18,TRAIN,NS18,31143,32594
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS18,6206,7074
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW4,8929,8309
2024-02,WEEKDAY,17,TRAIN,EW4,33290,19901
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1555,1306
2024-02,WEEKDAY,13,TRAIN,DT8,8132,4359
2024-02,WEEKDAY,17,TRAIN,EW25,11698,18602
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW25,6046,7157
2024-02,WEEKDAY,0,TRAIN,DT17,196,100
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,DT17,51,37
2024-02,WEEKDAY,0,TRAIN,EW27,192,5668
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,EW27,84,3102
2024-02,WEEKDAY,9,TRAIN,CG2,13932,24920
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CG2,7304,9303
2024-02,WEEKDAY,16,TRAIN,EW2/DT32,51216,64938
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,27653,27870
2024-02,WEEKDAY,14,TRAIN,NE17/PTC,40346,46369
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,23150,21139
2024-02,WEEKDAY,20,TRAIN,CC21,14284,8904
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC21,4828,3243
2024-02,WEEKDAY,21,TRAIN,EW15,47588,9140
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,EW15,7603,4288
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4091,3382
2024-02,WEEKDAY,14,TRAIN,SW5,7566,8353
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT6,3072,2704
2024-02,WEEKDAY,13,TRAIN,DT6,9367,6858
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3952,15857
2024-02,WEEKDAY,9,TRAIN,CE1/DT16,7767,35070
2024-02,WEEKDAY,6,TRAIN,SE5,4487,2403
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,SE5,548,156
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW30,898,574
2024-02,WEEKDAY,9,TRAIN,EW30,843,3132
2024-02,WEEKDAY,22,TRAIN,SW1,1510,982
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,SW1,643,464
2024-02,WEEKDAY,20,TRAIN,TE16,5286,6856
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,TE16,2159,3141
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS8,8127,4333
2024-02,WEEKDAY,7,TRAIN,NS8,76952,25752
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,12552,10950
2024-02,WEEKDAY,19,TRAIN,CC4/DT15,39969,23104
2024-02,WEEKDAY,11,TRAIN,CC20,4816,3587
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC20,3022,2430
2024-02,WEEKDAY,8,TRAIN,NE16/STC,116544,26116
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,15439,6828
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC21,737,681
2024-02,WEEKDAY,6,TRAIN,CC21,4955,3463
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NE14,72,1306
2024-02,WEEKDAY,0,TRAIN,NE14,200,3168
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,311,1
2024-02,WEEKDAY,5,TRAIN,CE1/DT16,1060,2
2024-02,WEEKDAY,8,TRAIN,DT2,7786,7479
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,DT2,999,451
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,CC28,9,77
2024-02,WEEKDAY,0,TRAIN,CC28,10,130
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW10,3636,6448
2024-02,WEEKDAY,22,TRAIN,EW10,8641,14533
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW4,1069,4612
2024-02,WEEKDAY,23,TRAIN,EW4,1739,9855
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,EW20,5316,4861
2024-02,WEEKDAY,14,TRAIN,EW20,11267,9808
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,EW26,13311,11862
2024-02,WEEKDAY,14,TRAIN,EW26,21459,20820
2024-02,WEEKDAY,6,TRAIN,NS20,5536,34907
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NS20,893,9314
2024-02,WEEKDAY,6,TRAIN,DT29,13980,2261
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2042,412
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1764,4402
2024-02,WEEKDAY,7,TRAIN,NS24/NE6/CC1,9715,27620
2024-02,WEEKDAY,7,TRAIN,BP7,4151,2793
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,BP7,222,147
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,BP11,586,1588
2024-02,WEEKDAY,20,TRAIN,BP11,1170,4716
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,26759,54710
2024-02,WEEKDAY,11,TRAIN,TE14/NS22,37239,89413
2024-02,WEEKDAY,7,TRAIN,NE7/DT12,21356,31457
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,5165,6390
2024-02,WEEKDAY,18,TRAIN,CC3,22607,12357
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC3,5950,6135
2024-02,WEEKDAY,14,TRAIN,NS5,23101,23308
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS5,11799,12040
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1564,2086
2024-02,WEEKDAY,16,TRAIN,DT7,7694,5406
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC3,427,2480
2024-02,WEEKDAY,8,TRAIN,CC3,2129,19011
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1536,3231
2024-02,WEEKDAY,22,TRAIN,CC7,5166,7170
2024-02,WEEKDAY,10,TRAIN,PW4,4469,2776
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2745,1859
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,BP13,505,341
2024-02,WEEKDAY,18,TRAIN,BP13,1383,3183
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,BP9,721,484
2024-02,WEEKDAY,7,TRAIN,BP9,6380,2967
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1319,856
2024-02,WEEKDAY,16,TRAIN,CC26,5891,2567
2024-02,WEEKDAY,15,TRAIN,DT29,4179,6396
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2777,2722
2024-02,WEEKDAY,9,TRAIN,EW31,1224,3962
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW31,1309,787
2024-02,WEEKDAY,14,TRAIN,PW4,4258,5768
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,PW4,2777,2704
2024-02,WEEKDAY,12,TRAIN,EW7,15135,12379
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW7,8857,7454
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC12,2811,1307
2024-02,WEEKDAY,9,TRAIN,CC12,10806,3795
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NS19,5914,3170
2024-02,WEEKDAY,6,TRAIN,NS19,31076,19142
2024-02,WEEKDAY,11,TRAIN,NS28,2501,2175
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS28,1839,3982
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,CG2,14701,17632
2024-02,WEEKDAY,14,TRAIN,CG2,25145,24472
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,PE7,16,266
2024-02,WEEKDAY,0,TRAIN,PE7,28,498
2024-02,WEEKDAY,9,TRAIN,NS9/TE2,61054,41627
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,21183,16553
2024-02,WEEKDAY,22,TRAIN,DT21,10359,5799
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,DT21,2421,2990
2024-02,WEEKDAY,19,TRAIN,EW11,24159,28127
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW11,9204,8153
2024-02,WEEKDAY,22,TRAIN,DT31,2965,10430
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1234,4579
2024-02,WEEKDAY,17,TRAIN,PE2,6351,8059
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,PE2,2640,2603
2024-02,WEEKDAY,22,TRAIN,BP2,515,3251
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,BP2,295,1394
2024-02,WEEKDAY,11,TRAIN,NS18,14748,7393
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS18,7836,4085
2024-02,WEEKDAY,14,TRAIN,NS23,32931,34948
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS23,18193,22068
2024-02,WEEKDAY,21,TRAIN,DT31,4240,11130
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1498,4807
2024-02,WEEKDAY,19,TRAIN,PW1,2169,2161
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PW1,812,689
2024-02,WEEKDAY,10,TRAIN,EW5,32646,20281
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW5,17069,10684
2024-02,WEEKDAY,23,TRAIN,DT10/TE11,1534,3493
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,713,1682
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,TE8,76,148
2024-02,WEEKDAY,0,TRAIN,TE8,152,315
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS16,21270,16203
2024-02,WEEKDAY,11,TRAIN,NS16,37651,27839
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC23,170,795
2024-02,WEEKDAY,6,TRAIN,CC23,952,12399
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2478,2318
2024-02,WEEKDAY,14,TRAIN,SE2,4256,5679
2024-02,WEEKDAY,23,TRAIN,NS18,2043,10268
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS18,1109,4823
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,11389,10695
2024-02,WEEKDAY,15,TRAIN,EW14/NS26,49687,30953
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1269,496
2024-02,WEEKDAY,7,TRAIN,PW4,15026,2360
2024-02,WEEKDAY,9,TRAIN,BP12,4263,1175
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1334,551
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW15,9996,7477
2024-02,WEEKDAY,15,TRAIN,EW15,31446,19736
2024-02,WEEKDAY,23,TRAIN,DT2,114,1191
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT2,73,463
2024-02,WEEKDAY,16,TRAIN,BP3,3328,4904
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1901,1798
2024-02,WEEKDAY,15,TRAIN,SW8,2145,2437
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,SW8,849,891
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,3953,3253
2024-02,WEEKDAY,17,TRAIN,DT10/TE11,13986,11013
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,PW5,453,3103
2024-02,WEEKDAY,22,TRAIN,PW5,666,3910
2024-02,WEEKDAY,6,TRAIN,NE15,33065,5565
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3285,933
2024-02,WEEKDAY,0,TRAIN,TE6,77,1224
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,TE6,31,605
2024-02,WEEKDAY,21,TRAIN,NE16/STC,26338,53189
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,11058,20931
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW23,7310,6407
2024-02,WEEKDAY,6,TRAIN,EW23,50539,44492
2024-02,WEEKDAY,11,TRAIN,DT6,8199,8474
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT6,3949,2446
2024-02,WEEKDAY,19,TRAIN,BP6/DT1,45878,97786
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,13998,21641
2024-02,WEEKDAY,14,TRAIN,BP2,1978,2378
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1243,1186
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,CC7,34,306
2024-02,WEEKDAY,0,TRAIN,CC7,68,614
2024-02,WEEKDAY,18,TRAIN,TE14/NS22,141561,116147
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,55325,35606
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1594,345
2024-02,WEEKDAY,10,TRAIN,EW31,1227,1215
2024-02,WEEKDAY,9,TRAIN,NS12,21383,7415
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS12,8343,3463
2024-02,WEEKDAY,19,TRAIN,PE1,3207,8710
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1229,1857
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1207,1266
2024-02,WEEKDAY,20,TRAIN,DT23,4494,3463
2024-02,WEEKDAY,20,TRAIN,PW6,510,2031
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,PW6,247,668
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1507,1395
2024-02,WEEKDAY,19,TRAIN,EW30,9283,2634
2024-02,WEEKDAY,17,TRAIN,TE14/NS22,113808,81337
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,58204,43505
2024-02,WEEKDAY,23,TRAIN,NS9/TE2,10608,35526
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,7092,15816
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS7,13277,10783
2024-02,WEEKDAY,9,TRAIN,NS7,35081,22918
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,4299,760
2024-02,WEEKDAY,23,TRAIN,CC4/DT15,8623,1452
2024-02,WEEKDAY,16,TRAIN,TE8,8677,10346
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,TE8,4627,4814
2024-02,WEEKDAY,8,TRAIN,NE13,54507,33654
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NE13,8131,7649
2024-02,WEEKDAY,13,TRAIN,BP13,1273,878
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,BP13,622,468
2024-02,WEEKDAY,11,TRAIN,CC28,2823,1799
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1633,1065
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,29326,29161
2024-02,WEEKDAY,14,TRAIN,EW8/CC9,45902,43693
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,SE3,702,61
2024-02,WEEKDAY,6,TRAIN,SE3,7219,957
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1208,1189
2024-02,WEEKDAY,15,TRAIN,BP2,1862,2536
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3309,3477
2024-02,WEEKDAY,15,TRAIN,DT31,7592,7431
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3341,3389
2024-02,WEEKDAY,17,TRAIN,PE6,9311,10854
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,DT8,757,1310
2024-02,WEEKDAY,20,TRAIN,DT8,3531,3085
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,TE4,2697,1662
2024-02,WEEKDAY,16,TRAIN,TE4,5368,4076
2024-02,WEEKDAY,19,TRAIN,SW6,2497,8795
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,SW6,928,1833
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NS19,9852,16035
2024-02,WEEKDAY,20,TRAIN,NS19,26591,42756
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT28,4222,3723
2024-02,WEEKDAY,15,TRAIN,DT28,6992,7354
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS5,15039,6935
2024-02,WEEKDAY,10,TRAIN,NS5,28014,12500
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,TE6,2283,5326
2024-02,WEEKDAY,20,TRAIN,TE6,4472,15208
2024-02,WEEKDAY,12,TRAIN,DT18,15453,18492
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT18,2744,3625
2024-02,WEEKDAY,5,TRAIN,SW3,1382,65
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,SW3,257,10
2024-02,WEEKDAY,8,TRAIN,PW4,10162,3675
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,PW4,1895,1138
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3695,1812
2024-02,WEEKDAY,10,TRAIN,CC14,6906,3396
2024-02,WEEKDAY,12,TRAIN,DT10/TE11,7393,4833
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,4062,2600
2024-02,WEEKDAY,18,TRAIN,PW1,3084,3118
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1069,1047
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,BP3,2483,753
2024-02,WEEKDAY,9,TRAIN,BP3,6321,1804
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS8,7788,7379
2024-02,WEEKDAY,16,TRAIN,NS8,17675,18555
2024-02,WEEKDAY,16,TRAIN,CC8,12069,9751
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,CC8,4392,4294
2024-02,WEEKDAY,9,TRAIN,NE16/STC,59935,21562
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,19163,8985
2024-02,WEEKDAY,15,TRAIN,PW5,2420,3077
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1820,1675
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW28,12743,6556
2024-02,WEEKDAY,7,TRAIN,EW28,116001,34516
2024-02,WEEKDAY,6,TRAIN,EW18,18575,13665
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2447,2042
2024-02,WEEKDAY,20,TRAIN,PE7,3844,6516
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,PE7,989,2425
2024-02,WEEKDAY,14,TRAIN,EW6,8576,11077
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,EW6,4920,5479
2024-02,WEEKDAY,17,TRAIN,DT29,11031,13189
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,DT29,3438,3317
2024-02,WEEKDAY,14,TRAIN,BP8,1463,1517
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,BP8,699,649
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,DT8,528,836
2024-02,WEEKDAY,7,TRAIN,DT8,7895,34366
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,DT20,2639,2224
2024-02,WEEKDAY,22,TRAIN,DT20,6507,4330
2024-02,WEEKDAY,12,TRAIN,CC16,9134,4820
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CC16,4213,2601
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,PE4,889,1258
2024-02,WEEKDAY,18,TRAIN,PE4,2311,3447
2024-02,WEEKDAY,18,TRAIN,PE1,4304,8693
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1762,1992
2024-02,WEEKDAY,17,TRAIN,NS10,60212,64234
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS10,17839,17648
2024-02,WEEKDAY,14,TRAIN,PE2,5392,5726
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,PE2,2295,2300
2024-02,WEEKDAY,10,TRAIN,CC11,5999,19526
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,CC11,2932,5116
2024-02,WEEKDAY,18,TRAIN,NS27/CE2/TE20,36792,5099
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,2539,5368
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT33,8227,4528
2024-02,WEEKDAY,12,TRAIN,DT33,15342,8005
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW4,2712,7792
2024-02,WEEKDAY,22,TRAIN,EW4,4466,17063
2024-02,WEEKDAY,5,TRAIN,DT24,1380,7
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT24,167,1
